onset	duration	sample	type	value
0	0	1	New Segment	1
7.9668	0.0004	19918	Stimulus	S  1
9.864	0.0004	24661	Stimulus	S 70
10.628	0.0004	26571	Stimulus	S130
10.7132	0.0004	26784	Stimulus	S 99
12.4308	0.0004	31078	Stimulus	S 70
13.05	0.0004	32626	Stimulus	S130
13.1348	0.0004	32838	Stimulus	S 99
14.9972	0.0004	37494	Stimulus	S 70
15.4184	0.0004	38547	Stimulus	S130
15.5032	0.0004	38759	Stimulus	S 99
17.516	0.0004	43791	Stimulus	S 70
19.4472	0.0004	48619	Stimulus	S130
19.532	0.0004	48831	Stimulus	S 99
21.7128	0.0004	54283	Stimulus	S 70
23.438	0.0004	58596	Stimulus	S130
23.5232	0.0004	58809	Stimulus	S 99
26.0592	0.0004	65149	Stimulus	S 70
26.846	0.0004	67116	Stimulus	S130
26.9312	0.0004	67329	Stimulus	S 99
29.2532	0.0004	73134	Stimulus	S 70
30.2584	0.0004	75647	Stimulus	S130
30.3432	0.0004	75859	Stimulus	S 99
32.3124	0.0004	80782	Stimulus	S 70
33.9884	0.0004	84972	Stimulus	S130
34.0736	0.0004	85185	Stimulus	S 99
35.9788	0.0004	89948	Stimulus	S 70
37.0808	0.0004	92703	Stimulus	S130
37.1656	0.0004	92915	Stimulus	S130
39.2044	0.0004	98012	Stimulus	S 70
41.0476	0.0004	102620	Stimulus	S130
41.1324	0.0004	102832	Stimulus	S 99
42.8776	0.0004	107195	Stimulus	S 70
44.0956	0.0004	110240	Stimulus	S130
44.1808	0.0004	110453	Stimulus	S 99
45.8696	0.0004	114675	Stimulus	S 70
47.3068	0.0004	118268	Stimulus	S130
47.3916	0.0004	118480	Stimulus	S 99
49.3952	0.0004	123489	Stimulus	S 70
50.4632	0.0004	126159	Stimulus	S130
50.548	0.0004	126371	Stimulus	S 99
52.9836	0.0004	132460	Stimulus	S 70
53.6188	0.0004	134048	Stimulus	S130
53.7036	0.0004	134260	Stimulus	S 99
55.5196	0.0004	138800	Stimulus	S 70
56.9536	0.0004	142385	Stimulus	S130
57.0384	0.0004	142597	Stimulus	S 99
59.4472	0.0004	148619	Stimulus	S 70
59.9992	0.0004	149999	Stimulus	S130
60.0844	0.0004	150212	Stimulus	S 99
62.9404	0.0004	157352	Stimulus	S 70
64.3396	0.0004	160850	Stimulus	S130
64.4244	0.0004	161062	Stimulus	S 99
66.8696	0.0004	167175	Stimulus	S 70
68.1676	0.0004	170420	Stimulus	S130
68.2528	0.0004	170633	Stimulus	S 99
70.3028	0.0004	175758	Stimulus	S 70
71.56	0.0004	178901	Stimulus	S130
71.6448	0.0004	179113	Stimulus	S 99
73.2868	0.0004	183218	Stimulus	S 70
74.9348	0.0004	187338	Stimulus	S130
75.02	0.0004	187551	Stimulus	S 99
77.1024	0.0004	192757	Stimulus	S 70
78.8156	0.0004	197040	Stimulus	S130
78.9004	0.0004	197252	Stimulus	S130
80.7472	0.0004	201869	Stimulus	S 70
81.568	0.0004	203921	Stimulus	S130
81.6532	0.0004	204134	Stimulus	S 99
83.5608	0.0004	208903	Stimulus	S 70
85.5052	0.0004	213764	Stimulus	S130
85.59	0.0004	213976	Stimulus	S 99
87.2756	0.0004	218190	Stimulus	S 70
87.9544	0.0004	219887	Stimulus	S130
88.0396	0.0004	220100	Stimulus	S 99
89.8044	0.0004	224512	Stimulus	S 70
91.1804	0.0004	227952	Stimulus	S130
91.2652	0.0004	228164	Stimulus	S 99
94.028	0.0004	235071	Stimulus	S 70
94.974	0.0004	237436	Stimulus	S130
95.0592	0.0004	237649	Stimulus	S 99
97.2472	0.0004	243119	Stimulus	S 70
97.8744	0.0004	244687	Stimulus	S130
97.9592	0.0004	244899	Stimulus	S 99
100.5904	0.0004	251477	Stimulus	S 70
101.6004	0.0004	254002	Stimulus	S130
101.6852	0.0004	254214	Stimulus	S 99
104.4324	0.0004	261082	Stimulus	S 70
105.2144	0.0004	263037	Stimulus	S130
105.2996	0.0004	263250	Stimulus	S 99
107.5316	0.0004	268830	Stimulus	S 70
109.3768	0.0004	273443	Stimulus	S130
109.4616	0.0004	273655	Stimulus	S 99
112.3448	0.0004	280863	Stimulus	S 70
113.2836	0.0004	283210	Stimulus	S130
113.3688	0.0004	283423	Stimulus	S 99
115.68	0.0004	289201	Stimulus	S 70
116.08	0.0004	290201	Stimulus	S130
116.1648	0.0004	290413	Stimulus	S 99
117.8096	0.0004	294525	Stimulus	S 70
118.7096	0.0004	296775	Stimulus	S130
118.7948	0.0004	296988	Stimulus	S 99
121.5164	0.0004	303792	Stimulus	S 70
122.6612	0.0004	306654	Stimulus	S130
122.7464	0.0004	306867	Stimulus	S 99
124.7684	0.0004	311922	Stimulus	S 70
124.9536	0.0004	312385	Stimulus	S130
125.0384	0.0004	312597	Stimulus	S 99
127.5936	0.0004	318985	Stimulus	S 70
128.0076	0.0004	320020	Stimulus	S130
128.0924	0.0004	320232	Stimulus	S 99
129.6772	0.0004	324194	Stimulus	S 70
131.7152	0.0004	329289	Stimulus	S130
131.8	0.0004	329501	Stimulus	S 99
134.2392	0.0004	335599	Stimulus	S 70
134.7072	0.0004	336769	Stimulus	S130
134.792	0.0004	336981	Stimulus	S 99
137.0828	0.0004	342708	Stimulus	S 70
138.2788	0.0004	345698	Stimulus	S130
138.364	0.0004	345911	Stimulus	S 99
140.2488	0.0004	350623	Stimulus	S 70
